EAR,MAR,Pitch,label
0.3127956993003512,0.42678350038851487,3.87093167940218,normal
0.29078587792908533,0.1300010568506903,-2.5785622873076965,normal
0.32240707267179625,0.2838340197846975,-14.86883703649443,normal
0.34895864680521077,0.168899460884657,-0.8246320186264463,normal
0.28610186562326595,0.23191246039702865,-9.549209750648812,normal
0.29265664832831384,0.34303764570408246,4.525455648939883,normal
0.35323263080339184,0.2626157239256172,3.423005092824842,normal
0.33889215942901335,0.17994593196243575,-8.361770741157766,normal
0.26236063802513254,0.21594159990478654,-4.6099505072501925,normal
0.32772165634088846,0.30740641864482415,-6.9424830920181835,normal
0.29374906229154485,0.21848523481493226,-0.6539786987960523,normal
0.2671123367657758,0.27059662584152794,7.815084862553684,normal
0.30572717875216837,0.26873443073806613,-7.189754186133347,normal
0.2300636645090107,0.22844341300033605,4.428917634520839,normal
0.22836778230430127,0.39936903022508247,-4.121725822864665,normal
0.27409740297583896,0.29776578965292533,-6.051013856125773,normal
0.2556663040245685,0.12598467359579077,1.0664895885541577,normal
0.3250168201882236,0.2633879641826655,-8.32803361698186,normal
0.2757045845019373,0.22839044661152208,-4.268315205405482,normal
0.26074181121321804,0.2888919650229649,-8.742499623904699,normal
0.35707108342460026,0.20797885532713148,16.6022218096975,normal
0.2830654153132334,0.23721573132707563,1.231732660222133,normal
0.29816732503383914,0.2807304090828497,-5.086819886317337,normal
0.25404880997235235,0.32112208958931676,0.7974353556893892,normal
0.27116958217048304,0.180848701596952,0.40812082831423835,normal
0.3095862780812244,0.23062647407188533,-2.684833110680734,normal
0.25779262160495425,0.20110543921564386,5.155441972538628,normal
0.31015086418170174,0.2219940495359856,5.456641000362954,normal
0.28466532559846974,0.36560951713398193,-4.295319858158614,normal
0.2933448252491236,0.3067477235072392,-4.343535996914656,normal
0.27605253924541845,0.1697302892156023,-1.9433278048529337,normal
0.3741043748847268,0.3083589717382456,-18.077832714496452,normal
0.29087909051337313,0.3810701270764193,-10.830559482341501,normal
0.2679076023420976,0.3356097148295209,11.297821580767382,normal
0.33353388198735867,0.15740836905695493,12.96441639977775,normal
0.25479410073650227,0.22513127851458,-1.2210185818203407,normal
0.30991929000310336,0.33513311659694545,5.564032095585844,normal
0.22140263705312543,0.21033896891021853,1.507914984238695,normal
0.2609057044422101,0.2699326614705158,25.108966523521786,normal
0.3054109261638754,0.29938939309923485,9.517537485325333,normal
0.321664546135687,0.2104886479532116,-1.2613915345341258,normal
0.31438996364834404,0.23103074914512609,-6.543758074154111,normal
0.2903175605920695,0.0575185047080588,-12.971615031686602,normal
0.2781936802834664,0.178034929295855,1.7281702497150186,normal
0.2357986969489488,0.252771610350283,-6.189263421701522,normal
0.2796535323169503,0.15228520551035243,-11.36556643871622,normal
0.2736342081964372,0.33956085052682433,-6.049603143456374,normal
0.35103763137353694,0.16984969544832984,-9.804424734990596,normal
0.29537120487182633,0.24708019123669608,14.772737131160497,normal
0.2518652455086246,0.2568581807210707,6.375548976940942,normal
0.31303107866643876,0.32814840444356896,-0.8568950100979847,normal
0.28574841529046574,0.1920656269708425,10.116841020237235,normal
0.27194837729481985,0.29806961662305387,0.10777706302934464,normal
0.3246017590242469,0.217631894311874,-7.948745445352108,normal
0.33578390566795946,0.19770969768792293,13.498604746266354,normal
0.34142121922519914,0.2701953950905071,5.1191340209513765,normal
0.271541207876504,0.2466250894774475,-8.84848951075383,normal
0.2903799809369025,0.22461233407996264,0.2792392196065816,normal
0.3086853224014139,0.25784513580596913,-6.219533637484782,normal
0.33368851445951403,0.21842000472724346,-11.322262954521586,normal
0.2856913158265513,0.23760647473501145,5.409895808354273,normal
0.27982058867551335,0.302814700395465,17.10808718183364,normal
0.2504927925329433,0.35491402663810107,-12.300198563964006,normal
0.2640788809093582,0.17424343211369833,3.1874348959590533,normal
0.32980532728882045,0.40568155742009093,-4.387084207366903,normal
0.34599653430915733,0.11682346053375763,-1.9452011450461502,normal
0.2976271172092115,0.21801001673399392,-3.631733139102539,normal
0.33790430506911423,0.27492041134085593,-6.460798861396641,normal
0.3083391834341923,0.2661757218187695,0.8639764968908448,normal
0.2711943707856021,0.21628812055060476,-5.964868484264056,normal
0.3142156082335759,0.23389412411071855,2.770797478068123,normal
0.34600429760538864,0.2257007748681845,-0.17695173641759498,normal
0.3020121106768675,0.19586502322049065,-1.828223491769777,normal
0.3411418591195875,0.3226325948823604,-7.310583798652401,normal
0.21654216645546406,0.2701886614820143,-5.217342315640003,normal
0.3325473675124372,0.22518486175818267,5.818589745112629,normal
0.305094885262847,0.3091168727216606,2.6529720496387377,normal
0.29739627060525875,0.2752892695399033,-7.899113659824208,normal
0.3165354227344432,0.30731823633382066,0.0037855577130729845,normal
0.23855004850911377,0.29449335891567646,5.128225533201696,normal
0.2775844900750339,0.2099011407426888,-13.21132692804819,normal
0.3022623242690255,0.23632642554016828,5.46048336811516,normal
0.3467277429443876,0.2977854338529177,-4.566336786764923,normal
0.282069270762109,0.29725727228983556,3.308388865846733,normal
0.2758439960624914,0.24739986894784272,-6.897775761596405,normal
0.27663255296931344,0.27864140123026904,-13.68643985492558,normal
0.3335332082353892,0.3165140092164164,-13.806329417895949,normal
0.30546322537926235,0.24151982316351242,0.20497305329343626,normal
0.276566250444218,0.2822234736105371,2.5178216929914967,normal
0.3067110713841817,0.21640681432219563,-8.009208564726176,normal
0.2960118482582942,0.23886069403002863,5.193040075135759,normal
0.3230890978237205,0.30571083625710815,-14.359380894086243,normal
0.26762115569047396,0.3121346341741127,-1.0097325043395036,normal
0.29696095924194077,0.28902121847050244,-9.432304050785623,normal
0.2786810235297189,0.32163597693103807,-6.489083849242609,normal
0.26983603333407497,0.22291711953378257,0.7315691608996313,normal
0.31431075290430727,0.28413258348896164,-6.8990171614129645,normal
0.3106156235158551,0.19502580470495828,-2.6344523903048844,normal
0.2933121087410364,0.24569143879702066,8.229473780967254,normal
0.2973919293671418,0.25359763658010337,-3.5238226122061143,normal
0.15501062883883746,0.27760676027932557,37.95002438657432,drowsy
0.1854599454480289,0.3020912849529893,23.748527584496472,drowsy
0.20691281339298112,0.19640211685905345,35.806467247832806,drowsy
0.17417458907166233,0.38482756619899794,42.52561876783441,drowsy
0.20016204381863517,0.19958491902365935,14.73757655536954,drowsy
0.19947586001935635,0.16977321289484795,26.454206564669768,drowsy
0.24187473960628758,0.35203762693651136,35.477911540018376,drowsy
0.21353085040588005,0.3206601959964112,30.04836156365829,drowsy
0.19642302330576697,0.2941327264156844,33.4759368961594,drowsy
0.20763844056982125,0.29810401814077475,29.171765087538805,drowsy
0.15269273510116776,0.26239093574839845,31.61103792399727,drowsy
0.18983741890661546,0.17553871468448576,30.35593519401872,drowsy
0.20156501716096983,0.26084061275381465,39.59974861916329,drowsy
0.26436148840914603,0.20914053358930634,34.49688540466404,drowsy
0.19516545557820952,0.30348288385664135,34.127258891892794,drowsy
0.18997688579921668,0.24696005271658236,30.115054895281716,drowsy
0.18831510835076998,0.23743546609519217,28.047963932097453,drowsy
0.16380289997509964,0.25032949241982555,29.195288015041694,drowsy
0.22297510293007516,0.2762082024097955,34.09288735404027,drowsy
0.2187637025975748,0.23476526855210392,30.76922793647687,drowsy
0.2161974066835422,0.23165710781480417,33.078345263051276,drowsy
0.16158255876045072,0.2884907379332063,46.775662158699696,drowsy
0.2331114405814502,0.275592449815326,38.60489442876752,drowsy
0.16483840939246358,0.21987935781214862,30.048874552786312,drowsy
0.2141497509284551,0.2422110513671045,40.260267328045444,drowsy
0.25840763644968645,0.2798252770227844,29.0396158290624,drowsy
0.17690796910812404,0.18654283781057654,17.768177431338312,drowsy
0.1845159973937582,0.18507975056263626,24.82579422227538,drowsy
0.19692995843552186,0.23263663745464389,19.675559846254938,drowsy
0.16912542117896712,0.23916464272388066,31.30782401298392,drowsy
0.15967035997640738,0.29841536492039517,31.682935226320595,drowsy
0.19837557586745558,0.3514853670873591,42.63921880226372,drowsy
0.17061503785441037,0.34258849048150014,34.21786597766814,drowsy
0.19662582215931707,0.24006587093085086,32.5300637684614,drowsy
0.16336594182088882,0.2848984845733174,37.16289941390864,drowsy
0.2421735829521017,0.20281689987367119,17.833346281300056,drowsy
0.17510222646074083,0.2491179417862399,34.99146255802111,drowsy
0.1924004676738391,0.23542219415397692,36.95318576384238,drowsy
0.21556447744328544,0.27455790399737057,22.10508274288933,drowsy
0.16446644120511708,0.21672863258288938,41.308995600951334,drowsy
0.20819276881291124,0.29900332317500283,34.066172659670904,drowsy
0.22355021103132172,0.343358834721076,28.930120314612502,drowsy
0.15558188535149717,0.25310907220867385,35.96412833158508,drowsy
0.19591764415366725,0.3162367587051145,47.08304462007648,drowsy
0.19802110003675208,0.32732178705417747,32.75364174935666,drowsy
0.21207219480668366,0.24247162673196032,32.75839189069255,drowsy
0.16585330240111765,0.274015601081148,28.811740477825673,drowsy
0.15815859569958526,0.26255601394768163,25.435110828899543,drowsy
0.21809458814501062,0.2750633355038861,37.99937944524232,drowsy
0.19526775841307362,0.19827752449069594,24.762696701675026,drowsy
0.19976734810535607,0.2576099623941864,32.76566784630731,drowsy
0.200143356771231,0.26485113636656316,29.323221041931326,drowsy
0.18957520503536762,0.35305696330678166,33.75787026616758,drowsy
0.2023787806411177,0.32726418866065354,34.634879992886695,drowsy
0.2105815681482161,0.38194315051620276,40.24491480378393,drowsy
0.16525673156504503,0.2375689476760675,27.462172393063806,drowsy
0.243780764905573,0.2939527532582056,31.448933362416565,drowsy
0.2139628693877822,0.24903489714115382,25.483869197016684,drowsy
0.16587568448413717,0.3947549532714599,28.325937694860492,drowsy
0.21993768321636856,0.22720857741787323,34.5964881891878,drowsy
0.26174783394124074,0.40808116799740596,7.745581846534842,yawn
0.3388227406524705,0.3951653244214441,-4.3943529561134484,yawn
0.3589420302542131,0.29626855455668494,8.518246234696717,yawn
0.26837341037417284,0.4073619712230285,10.752926137171164,yawn
0.3301541443523451,0.3866799775765919,5.029532981794768,yawn
0.32607440825971906,0.47528640198039673,14.006599090382476,yawn
0.34140868276565284,0.4871253212383741,-3.505505242803971,yawn
0.36220487417566205,0.5764477847825072,-7.435709036351751,yawn
0.2880499214031326,0.5481820123007725,-11.039465696401763,yawn
0.2713649573766038,0.4245490778592195,13.461184720592632,yawn
0.2581113908748325,0.3687433857694884,7.453607690953819,yawn
0.2640974244543361,0.4952905867220816,2.0982178003525562,yawn
0.28926831403648984,0.3517917962325897,3.085930172500679,yawn
0.3057979385977495,0.6004268077557069,-6.131550090844477,yawn
0.3094066988774564,0.5361006323500217,20.09074201730113,yawn
0.33082513157655297,0.4023915973125528,3.0179218047385166,yawn
0.3128590701582393,0.31256592660785815,4.621227194219605,yawn
0.3428868603745957,0.5759007252221234,7.395020638806341,yawn
